,index,SK_ID_CURR,TARGET,EXT_SOURCE_2,EXT_SOURCE_3,EXT_SOURCE_1,INSTAL_DPD_MEAN,DAYS_EMPLOYED_PERC,AMT_ANNUITY,DAYS_EMPLOYED,PAYMENT_RATE,ACTIVE_DAYS_CREDIT_MAX,APPROVED_CNT_PAYMENT_MEAN,ANNUITY_INCOME_PERC,PREV_CNT_PAYMENT_MEAN,DAYS_BIRTH,CLOSED_DAYS_CREDIT_MAX,POS_MONTHS_BALANCE_SIZE,AMT_CREDIT,AMT_GOODS_PRICE,OWN_CAR_AGE,INSTAL_DAYS_ENTRY_PAYMENT_MAX,POS_SK_DPD_DEF_MAX,PREV_APP_CREDIT_PERC_MEAN,APPROVED_AMT_CREDIT_MIN,BURO_AMT_CREDIT_SUM_DEBT_MEAN,APPROVED_AMT_ANNUITY_MEAN,DAYS_ID_PUBLISH,INSTAL_PAYMENT_PERC_SUM,BURO_CREDIT_TYPE_Microloan_MEAN,INSTAL_AMT_PAYMENT_SUM,NAME_FAMILY_STATUS_Married,ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,INSTAL_PAYMENT_DIFF_SUM,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,REGION_RATING_CLIENT_W_CITY,ACTIVE_AMT_CREDIT_SUM_MEAN,POS_MONTHS_BALANCE_MEAN,INSTAL_AMT_INSTALMENT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,INSTAL_AMT_INSTALMENT_SUM,INSTAL_COUNT,FLAG_DOCUMENT_3,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,FLAG_DOCUMENT_18,CODE_GENDER,DEF_30_CNT_SOCIAL_CIRCLE,CC_AMT_RECIVABLE_MIN,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,CC_AMT_RECEIVABLE_PRINCIPAL_VAR,CC_AMT_RECIVABLE_VAR,INSTAL_DBD_MAX,CC_CNT_DRAWINGS_CURRENT_MAX,CC_CNT_DRAWINGS_CURRENT_VAR,CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MAX,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_VAR,CLOSED_MONTHS_BALANCE_MAX_MAX,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_DBD_MEAN,PREV_DAYS_DECISION_MIN,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_action_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,REFUSED_AMT_ANNUITY_MIN,REFUSED_DAYS_DECISION_MAX,REGION_POPULATION_RELATIVE,REG_CITY_NOT_LIVE_CITY,TOTALAREA_MODE,YEARS_BEGINEXPLUATATION_AVG,PREV_DAYS_DECISION_MEAN,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_MEAN,LIVINGAPARTMENTS_MODE,LIVINGAREA_MEDI,NONLIVINGAREA_MODE,POS_MONTHS_BALANCE_MAX,PREV_AMT_ANNUITY_MAX,PREV_AMT_ANNUITY_MEAN,PREV_AMT_CREDIT_MAX,PREV_AMT_GOODS_PRICE_MEAN,PREV_APP_CREDIT_PERC_MAX,PREV_APP_CREDIT_PERC_MIN,BURO_CREDIT_TYPE_Mortgage_MEAN,YEARS_BUILD_MODE,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,APPROVED_HOUR_APPR_PROCESS_START_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,APARTMENTS_AVG,ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,ACTIVE_AMT_CREDIT_SUM_MAX,APPROVED_AMT_GOODS_PRICE_MEAN,BURO_AMT_CREDIT_SUM_DEBT_SUM,BURO_AMT_CREDIT_SUM_SUM,BURO_AMT_CREDIT_SUM_MEAN,APPROVED_AMT_APPLICATION_MAX,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,APPROVED_CNT_PAYMENT_SUM,BURO_CREDIT_ACTIVE_Closed_MEAN,APPROVED_DAYS_DECISION_MAX,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_MEAN,APPROVED_AMT_ANNUITY_MAX,ACTIVE_AMT_CREDIT_SUM_DEBT_SUM
10,259235,400013,0.0,0.1310990571119717,,0.2673848131644514,0.0,0.316967629191978,13396.5,-3809.0,0.0657464664310954,,15.0,0.229,15.0,-12017,,33.0,203760.0,180000.0,16.0,-55.0,0.0,0.9080158560177284,51097.5,,10684.845,-298,30.0,,350407.08,1,,0.0,,2,,-25.63636363636364,15692.76,,,,0.5,350407.08,30.0,1,-738.9333333333333,0,1,0.0,,,,,,,,,,23.0,,,,,,,,-22168.0,11.133333333333333,-1572.0,0.0,0.0,0.0,0.5,0.0,0.0,,,0.008575,0,,,-1080.0,334.0,1.0,,,,-2.0,15692.76,10684.845,223596.0,115830.0,1.0110083663584324,0.8050233456770246,,,,,9.5,,,,,115830.0,,,,180000.0,,,30.0,,-588.0,,,,15692.76,
11,259236,400016,0.0,0.7265531139807863,,,0.0,0.0475972240408537,26928.0,-727.0,0.0293823038397328,,19.0,0.0748,19.0,-15274,,18.0,916470.0,765000.0,2.0,-23.0,0.0,0.9332062387565504,45000.0,,24823.1475,-4054,53.25111151407623,,2771447.265,1,,-1057500.0,,1,,-14.27777777777778,714583.8,,0.0,1.3333333333333333,0.2,1713947.265,29.0,1,-278.0344827586207,0,1,0.0,0.0,,,,135000.0,810000.0,69043.32,3154734729.9925194,3211471595.1659174,40.0,4.0,2.666666666666667,,,,,,-8063.0,15.10344827586207,-824.0,0.0,0.0,0.2,0.0,0.0,0.0,,,0.072508,0,0.2372,0.9881,-323.2,438.0,1.8362452246233183,,0.3354,0.0,-1.0,50416.2,24823.1475,1724220.0,426369.375,1.0,0.7829627309740056,,0.8432,,,17.0,,0.2765,,,426369.375,,,,1350000.0,,,76.0,,-191.0,,,,50416.2,
12,259237,400018,0.0,0.6913924164232091,0.7713615919194317,0.6474384277520331,0.1034482758620689,0.126527677929547,38781.0,-1936.0,0.0293372731110173,,28.0,0.1915111111111111,28.0,-15301,-1557.0,33.0,1321902.0,1035000.0,9.0,-125.0,0.0,0.8873732681643253,205776.0,,28456.23,-5036,29.0,0.0,1895183.325,1,,0.0,,2,,-23.181818181818183,828379.305,,,,0.5,1895183.325,29.0,1,-736.1724137931035,0,1,0.0,,-1408.0,-1557.0,-1557.0,,,,,,13.0,,,,45477.0,-1557.0,,,-21349.0,4.448275862068965,-1270.0,0.0,0.0,0.0,0.25,0.0,0.0,,,0.035792,0,,,-489.0,129.0,1.0,,,,-3.0,36386.73,28456.23,808150.5,452592.0,1.0,0.799037989905223,0.0,,,,11.0,0.0,,,,452592.0,0.0,45477.0,45477.0,697500.0,0.0,,84.0,1.0,-149.0,,,,36386.73,
13,259238,400019,0.0,0.6936646950223649,,,,0.2713446612125026,45000.0,-5174.0,0.05,,,0.1277139208173691,,-19068,,,900000.0,900000.0,1.0,,,,,,,-2618,,,,1,,,,1,,,,,,,,,,0,,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072508,0,0.0811,0.9831,,,,,0.0652,0.1497,,,,,,,,,,,,,,0.1124,,,,,,,,,,,,,,,,,
14,259239,400020,0.0,0.1814622188518128,0.2851799046358216,,6.03125,0.0309139159178732,2857.5,-664.0,0.0488461538461538,-182.0,8.5,0.0254,8.666666666666666,-21479,,25.0,58500.0,58500.0,,-15.0,0.0,0.600709979669578,19750.5,23253.1875,11208.13875,-4723,25.0,0.0,379697.22,0,35940.375,123433.155,0.0,2,18000.0,-24.36,21007.305,31172.0,,,0.5,503130.375,32.0,0,-578.5625,0,0,0.0,,31172.0,-182.0,-182.0,,,,,,54.0,,,,,,,,-18514.0,11.0,-2545.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.1666666666666666,7875.0,-1618.0,0.028663,0,0.0727,0.9697,-1342.6666666666667,352.0,0.78125,,,0.0,-1.0,21007.305,10612.83,299223.0,109393.875,0.9681020733652312,0.0,0.0,,-102.0,31172.0,10.0,0.0,0.0598,23253.1875,36000.0,112858.5,46506.375,36000.0,18000.0,270000.0,1.0,0.0,34.0,0.0,-446.0,0.0,31172.0,-182.0,21007.305,46506.375
15,259240,400021,1.0,0.5926807079183327,0.4866531565147181,0.7425522538552595,0.1401869158878504,0.2813226362750243,56092.5,-3752.0,0.051178354409591,-725.0,13.5,0.311625,15.25,-13337,-432.0,78.0,1096020.0,900000.0,,-32.0,0.0,1.0569885067663998,101646.0,0.0,21461.52375,-1523,105.0,0.0,1376490.825,1,0.0,20042.37,225000.0,2,219825.0,-45.51282051282051,215625.69,,0.0,0.4074074074074074,0.4166666666666667,1396533.195,107.0,1,-621.9719626168225,0,1,1.0,0.0,-533.6666666666666,-432.0,-1056.5,885000.0,23895000.0,252000.0,41811462426.907326,43529570009.61457,40.0,4.0,0.7891737891737892,0.0,3150000.0,-1436.0,206035.76666666663,0.0,-66551.0,8.69158878504673,-1518.0,0.0,0.4166666666666667,0.0833333333333333,0.0,0.1666666666666666,0.0,10475.91,-36.0,0.035792,0,,,-801.1666666666666,930.0,0.9813084112149532,,,,-9.0,59670.045,23067.1125,1338493.5,292454.4375,1.8997530238743587,0.0,0.0,,-513.5,,16.5,0.0,,0.0,225000.0,194883.0,0.0,6784601.67,848075.20875,275724.0,0.25,480.0,54.0,0.75,-835.0,1440.0,,-1040.5,45000.0,0.0
16,259241,400022,0.0,0.5934037377496707,0.7091891096653581,,0.0,0.1726802626227412,30528.0,-2972.0,0.0323973256924546,-30.0,8.0,0.3392,8.0,-17211,-237.0,17.0,942300.0,675000.0,,-316.0,0.0,1.125115884498502,14922.0,21867.1875,5860.1025,-749,15.0,0.0,105006.555,0,94684.5,0.0,0.0,2,89406.0,-16.352941176470587,8718.345,889.0,,,0.6666666666666666,105006.555,15.0,1,-507.53333333333336,0,1,0.0,,-216.625,-30.0,-874.75,,,,,,31.0,,,0.0,450000.0,-2895.0,1114116.3,,-7613.0,15.533333333333331,-733.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,,0.00496,0,,,-396.6666666666667,233.0,1.0,,,,-9.0,8718.345,5860.1025,75825.0,43987.5,1.3570566948130278,0.8931750741839762,0.0,,-26.666666666666668,450.3333333333333,15.0,0.0,,58312.5,148500.0,43987.5,174937.5,946917.0,118364.625,67725.0,0.375,0.0,16.0,0.625,-439.0,0.0,127.0,-401.6666666666667,8718.345,174937.5
17,259242,400023,0.0,0.5251284151246192,,,0.0,,56434.5,,0.107943639665694,-299.0,12.0,0.313525,42.0,-20783,,11.0,522814.5,481500.0,,-40.0,0.0,0.9719115796114152,548964.0,127108.53,52124.13,-4192,11.0,0.0,573365.4299999999,1,127108.53,0.0,322891.47,2,450000.0,-7.0,52124.13,,,,0.25,573365.4299999999,11.0,0,-191.54545454545453,0,1,1.0,,,-299.0,-299.0,,,,,,12.0,,,,,,,,-2107.0,8.545454545454545,-365.0,0.0,0.625,0.0,0.0,0.0,0.0,17095.5,-187.0,0.010006,0,0.1594,0.9856,-227.875,94.0,1.0,0.1736,0.1369,0.1023,-2.0,52124.13,36510.4275,1288350.0,812175.0,1.0,0.8732099196646874,0.0,0.8105,-10.0,,10.0,0.0,0.1979,127108.53,450000.0,526050.0,127108.53,450000.0,450000.0,526050.0,1.0,0.0,12.0,0.0,-365.0,0.0,,-299.0,52124.13,127108.53
18,259243,400024,0.0,0.7076830416407058,0.3927738606031339,,0.953125,0.1044026501389185,25218.0,-977.0,0.0292362270450751,-468.0,6.5,0.1401,6.5,-9358,-539.0,30.0,862560.0,720000.0,,-3.0,15.0,0.9788216862596996,29097.0,147841.5,6648.69375,-1748,59.0,0.0,508009.095,0,443524.5,34879.905,6472.665,1,450000.0,-60.266666666666666,185220.0,,0.6923076923076923,9.0,0.5,542889.0,64.0,0,-941.078125,0,1,0.0,67366.62,-402.0,-468.0,-583.6666666666666,180000.0,2340000.0,189553.5,1268438292.8224354,1433775885.8888254,41.0,42.0,146.83333333333334,1635.9975,94988.88,-744.0,21012.5,,-60229.0,6.375,-2417.0,0.0,0.0,0.25,0.5,0.0,0.0,,,0.032561,0,,,-1521.75,408.0,0.921875,,,,-43.0,9000.0,6648.69375,180000.0,72816.75,1.077783426537875,0.9098819142324424,0.0,,-22.0,,15.25,0.0,,443524.5,450000.0,72816.75,443524.5,578779.425,192926.475,180000.0,0.3333333333333333,3087.1649999999995,26.0,0.6666666666666666,-382.0,5989.5,,-468.0,9000.0,443524.5
19,259244,400025,0.0,0.3428255069571252,0.7557400501752248,,0.0,,25321.5,,0.099416961130742,-148.0,15.22222222222222,0.11254,15.416666666666666,-23141,-608.0,89.0,254700.0,225000.0,7.0,-37.0,0.0,0.9858273369870116,56880.0,,17136.065,-3331,83.0,0.0,1529105.355,1,,0.0,,3,214500.0,-47.48314606741573,77038.38,9286.0,,,0.8571428571428571,1529105.355,83.0,0,-1452.710843373494,0,0,0.0,,1034.5,-148.0,-1004.625,,,,,,37.0,,,0.0,675000.0,-1681.0,168547.3,,-120575.0,16.879518072289155,-2614.0,0.0,0.2142857142857142,0.0,0.0714285714285714,0.0,0.0,13489.2,-721.0,0.010556,0,,,-1221.142857142857,1401.0,1.0,,,,-1.0,30262.86,17493.46125,315000.0,204127.5,1.0,0.9237875288683602,0.0,,-33.333333333333336,3521.0,12.0,0.0,,,360000.0,192170.0,0.0,2497459.5,312182.4375,315000.0,0.375,769.5,137.0,0.625,-161.0,1026.0,207.0,-670.0,30262.86,0.0
20,259245,400026,0.0,0.7790065558799122,0.6785676886853644,0.6888000556272188,0.0,,11547.0,,0.0428380634390651,-473.0,16.0,0.1283,16.0,-23596,-2483.0,22.0,269550.0,225000.0,,-336.0,0.0,0.904122354749904,140796.0,0.0,15182.46,-4037,19.0,0.0,594527.895,0,0.0,0.0,0.0,1,225000.0,-23.045454545454547,133071.93,893.0,,,0.3333333333333333,594527.895,19.0,0,-712.1578947368421,0,1,0.0,,-658.0,-473.0,-1478.0,,,,,,73.0,,,,112500.0,-2483.0,,0.0,-13531.0,21.894736842105264,-1027.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,,,0.010006,0,0.0587,0.9781,-816.0,416.0,1.0,0.0735,0.0698,0.0,-10.0,23567.85,15182.46,241920.0,160248.0,0.9486607142857144,0.8256200460240348,0.0,0.7125,-17.0,893.0,10.333333333333334,0.0,0.0825,0.0,225000.0,160248.0,0.0,337500.0,168750.0,229500.0,0.5,,48.0,0.5,-533.0,,893.0,-473.0,23567.85,0.0
21,259246,400027,0.0,0.1704749244258174,,0.4444578755775757,0.0,0.2509492578529513,34578.0,-2908.0,0.0293477347551427,-890.0,16.666666666666668,0.2195428571428571,16.666666666666668,-11588,-890.0,60.0,1178217.0,922500.0,,-303.0,0.0,0.7916519206566167,15916.5,-200.3175,9949.8225,-3010,54.0,0.0,1172606.445,0,-205.92,0.0,45205.92,3,517500.0,-52.2,507302.01,936.0,,0.0,0.5,1172606.445,54.0,1,-1609.3148148148148,0,1,0.0,0.0,-609.1666666666666,-890.0,-1768.8333333333333,8766.233766233767,675000.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,246015.0,-2844.0,667965.3333333334,,-86903.0,18.88888888888889,-2612.0,0.1666666666666666,0.0,0.1666666666666666,0.5,0.0,0.0,,,0.007305,0,0.2592,0.9846,-1866.6666666666667,1020.0,1.0,0.2635,0.3355,0.0,-9.0,20745.27,9949.8225,533160.0,154303.2,1.1789652247667517,0.0,0.0,0.7975,-327.5,-89.0,12.166666666666666,0.0,0.2959,-205.92,900000.0,154303.2,-801.27,1451545.47,241924.245,450000.0,0.3333333333333333,26.415,100.0,0.6666666666666666,-548.0,105.66,-1114.0,-1818.5,20745.27,-205.92
22,259247,400028,0.0,0.6989178373362346,0.5937175866150576,0.3729205607835413,1.36,0.0458193355729749,20925.0,-491.0,0.03875,-234.0,12.0,0.1081395348837209,12.0,-10716,,25.0,540000.0,540000.0,7.0,-162.0,0.0,1.2151286875434535,54499.5,478516.5,8948.07,-1389,23.0,0.0,214452.855,1,478516.5,20913.93,0.0,2,532269.0,-37.28,20580.705,864.0,,,0.5,235366.785,25.0,1,-1069.6,0,1,0.0,,864.0,-234.0,-234.0,,,,,,59.0,,,,,,,,-26740.0,13.6,-2067.0,0.0,0.0,0.0,0.5,0.0,0.0,,,0.0038179999999999,0,,,-1276.0,340.0,0.92,,,,-5.0,10456.965,8948.07,102429.0,93318.75,1.299644950871109,1.1306124242157982,0.0,,-8.0,864.0,4.5,0.0,,478516.5,532269.0,93318.75,478516.5,532269.0,532269.0,115807.5,1.0,,24.0,0.0,-485.0,,864.0,-234.0,10456.965,478516.5
23,259248,400029,0.0,0.3689989799440522,0.746300213050371,0.5059250149020709,13.128,0.0749892959814056,36441.0,-1226.0,0.0532763157894736,,9.0,0.2313714285714285,12.857142857142858,-16349,,99.0,684000.0,684000.0,,-24.0,0.0,0.8702071742636626,25110.0,,7117.8525,-739,161.89838700943392,,568112.895,0,,-133051.455,,2,,-46.37373737373738,15777.63,,0.0126582278481012,0.0119047619047619,0.5,435061.44,125.0,1,-1310.304,0,1,0.0,-27.63,,,,19285.714285714286,1620000.0,15750.0,0.0,11430.582746127367,146.0,1.0,0.0119047619047619,,,,,,-163788.0,8.968,-2881.0,0.0,0.0,0.125,0.0,0.0,0.0,,,0.001417,0,0.0596,0.9811,-1432.5,1121.0,1.2951870960754714,0.1488,0.0521,0.0194,-1.0,20049.03,8965.163571428571,512370.0,142320.0,1.1111111111111112,0.0,,0.7517,,,11.0,,0.1773,,,80784.0,,,,270000.0,,,54.0,,-98.0,,,,15076.8,
24,259249,400030,0.0,0.593910145513799,0.1538025863067176,0.2285373889962652,0.8936170212765957,0.083604346791465,36864.0,-1054.0,0.0293409742120343,-279.0,17.555555555555557,0.0910222222222222,17.555555555555557,-12607,-643.0,50.0,1256400.0,900000.0,18.0,-92.0,16.0,0.9724307261499008,68260.5,276588.0,26169.975,-4507,47.0,0.0,2366612.415,1,830803.5,0.0,53821.125,2,487125.0,-28.22,595608.03,1076.0,,,0.5,2366612.415,47.0,1,-870.2127659574468,0,0,0.0,,671.5,-279.0,-570.2,,,,,,68.0,,,,225000.0,-643.0,,-12.0,-40900.0,13.48936170212766,-2132.0,0.0,0.0,0.0833333333333333,0.25,0.0,0.0,,,0.001276,0,0.0771,0.9841,-542.0,634.0,1.0,0.2287,0.0865,0.0,-2.0,91516.095,26169.975,1314886.5,279699.0,1.3195425697521257,0.703038985501479,0.0,0.7909,-11.75,671.5,4.333333333333333,0.0,0.2567,276588.0,1350000.0,279699.0,1106352.0,2173500.0,434700.0,1260000.0,0.8,6032.25,158.0,0.2,-97.0,6032.25,267.0,-552.0,91516.095,1106352.0
25,259250,400031,0.0,0.3343147959259275,,,3.678571428571429,,23773.5,,0.0293989983305509,-635.0,11.333333333333334,0.2780526315789474,11.0,-20666,-2719.0,51.0,808650.0,675000.0,,-33.0,0.0,0.9595528745478774,42565.5,0.0,10470.464999999998,-4136,48.0,0.0,318207.465,1,0.0,37134.36,0.0,2,98971.65,-50.588235294117645,19151.145,-300.0,,,0.0,355341.825,56.0,1,-1660.9642857142858,0,1,1.0,,-1439.6666666666667,-635.0,-1990.3333333333333,,,,,,17.0,,,0.0,27630.0,-2719.0,,,-93014.0,4.428571428571429,-1105.0,0.0,0.25,0.0,0.0,0.25,0.0,2209.32,-635.0,0.00702,0,,,-628.75,248.0,0.8571428571428571,,,,-1.0,19151.145,8405.17875,188734.5,78291.0,1.0,0.919093851132686,0.0,,-534.5,-907.0,10.0,0.0,,0.0,180000.0,98850.0,0.0,225573.3,75191.09999999999,188734.5,0.6666666666666666,0.0,34.0,0.3333333333333333,-140.0,0.0,-1514.0,-1626.0,19151.145,0.0
26,259251,400032,0.0,0.7876423591317866,0.5064842396679806,0.3307159715203053,0.0,0.1963180571876224,23319.0,-2506.0,0.0639058800315706,-310.0,5.0,0.3454666666666666,5.0,-12765,-474.0,18.0,364896.0,315000.0,,-526.0,0.0,1.0056370343675145,19530.0,0.0,8462.205,-4515,15.0,0.0,136021.54499999998,0,0.0,0.0,,2,23805.0,-47.77777777777778,14388.255,-218.0,,,0.6666666666666666,136021.54499999998,15.0,1,-1438.0,0,1,0.0,,-913.0,-310.0,-1139.25,,,,,,29.0,,,0.0,158503.5,-2045.0,690174.3333333333,,-21570.0,13.133333333333333,-2576.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.018801,0,,,-1567.6666666666667,197.0,1.0,,,,-17.0,14388.255,8462.205,79195.5,40269.0,1.0670844084039808,0.9498266946985624,0.0,,-32.0,-218.0,8.333333333333334,0.0,,0.0,23805.0,40269.0,0.0,403846.425,100961.60625,75222.0,0.25,0.0,15.0,0.75,-694.0,,-218.0,-310.0,14388.255,0.0
27,259252,400033,0.0,0.4849178285540929,0.6006575372857061,0.5852328626362894,0.1224489795918367,0.0516187360082658,27792.0,-1199.0,0.1029401960130675,-702.0,8.666666666666666,0.24704,8.666666666666666,-23228,-1534.0,53.0,269982.0,238500.0,,-25.0,0.0,1.186645359811458,37935.0,,16374.4875,-4179,48.0,0.0,978201.585,0,,18440.91,,2,90000.0,-33.18867924528302,36197.055,,,,0.4285714285714285,996642.495,49.0,1,-1009.3877551020408,0,1,0.0,,-1478.0,-702.0,-1118.0,,,,,,29.0,,,,22234.5,-1534.0,,-14.0,-49460.0,8.346938775510203,-1632.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,,,0.010147,0,0.0496,0.9995,-798.7142857142857,409.0,0.979591836734694,0.0413,0.0388,0.0954,-2.0,33178.05,16374.4875,332046.0,134115.0,1.830367734282325,0.9187447798592052,0.0,0.9935,-702.0,,14.666666666666666,0.0,0.0464,,90000.0,134115.0,0.0,112234.5,56117.25,315000.0,0.5,,52.0,0.5,-111.0,,,-702.0,33178.05,0.0
28,259253,400034,0.0,0.1254081544010539,0.6144143775673561,,0.0,0.0729678977018689,47322.0,-816.0,0.0424854557207498,-166.0,8.0,0.21032,8.0,-11183,-332.0,25.0,1113840.0,900000.0,9.0,-228.0,0.0,0.8798394888543728,14670.0,0.0,11567.106,-3736,19.0,0.0,378987.48,1,,0.0,,2,405000.0,-27.36,184971.78,384.0,,,0.6,378987.48,19.0,1,-808.7368421052631,0,0,1.0,,-375.7142857142857,-166.0,-671.2857142857143,,,,,,70.0,,,0.0,540000.0,-1375.0,141884.3,,-15366.0,18.21052631578948,-1429.0,0.0,0.0,0.2,0.2,0.0,0.0,,,0.007114,0,0.0074,0.9667,-865.6,346.0,1.0,,0.0054,,-7.0,22500.0,11567.106,450000.0,76533.75,1.3613119379298184,0.0,0.0,,-43.0,384.0,11.8,0.0,0.0082,,405000.0,76533.75,0.0,1346638.5,192376.92857142852,157500.0,0.1428571428571428,0.0,40.0,0.8571428571428571,-397.0,0.0,384.0,-166.0,22500.0,0.0
29,259254,400035,0.0,0.5628271015174025,0.7366226976503176,0.8809885324116463,0.0222222222222222,,21541.5,,0.1030903413373532,-484.0,20.0,0.19148,19.5,-23278,-975.0,47.0,208957.5,189000.0,,-28.0,0.0,1.0717824118049355,79614.0,92018.25,24808.92,-4493,45.0,0.0,1584967.32,1,184036.5,0.0,0.0,2,315000.0,-20.34042553191489,67228.335,459.0,,,0.25,1584967.32,45.0,1,-607.8222222222222,0,1,0.0,,16.5,-484.0,-729.5,,,,,,80.0,,,,180000.0,-975.0,,0.0,-27352.0,17.133333333333333,-1519.0,0.0,0.25,0.0,0.25,0.0,0.25,30308.175,-1422.0,0.00702,0,,,-1172.25,771.0,1.0,,,,-1.0,41585.625,26183.73375,978408.0,426114.0,1.418607280126611,0.9198616528074176,0.0,,-26.0,459.0,10.666666666666666,0.0,,184036.5,315000.0,414147.0,184036.5,495000.0,247500.0,900000.0,0.5,,60.0,0.5,-852.0,,459.0,-484.0,41585.625,184036.5
30,259255,400036,0.0,0.3270213190171529,0.6832688314232291,,0.5,0.0950267965193338,32472.0,-1649.0,0.0481066666666666,-157.0,12.0,0.2405333333333333,12.0,-17353,-1662.0,26.0,675000.0,675000.0,,-769.0,0.0,0.9322629241860444,30244.5,13864.5,5331.3075,-901,24.0,0.0,127852.335,1,41593.5,0.0,0.0,2,54000.0,-44.0,7305.03,208.0,,,0.0,127852.335,24.0,1,-1320.7916666666667,0,1,0.0,,-986.3333333333334,-157.0,-1351.3333333333333,,,,,,21.0,,,0.0,89910.0,-2235.0,164164.5,,-31699.0,8.291666666666666,-1909.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00733,0,0.0132,0.9871,-1642.3333333333333,199.0,1.0,0.011,0.0153,0.0065,-25.0,7305.03,5331.3075,76815.0,41151.0,1.0,0.8922779348311263,0.0,0.8301,-59.0,208.0,13.0,0.0,0.0124,41593.5,54000.0,48233.25,41593.5,229950.0,76650.0,69480.0,0.3333333333333333,0.0,24.0,0.6666666666666666,-1109.0,0.0,208.0,-157.0,7305.03,41593.5
31,259256,400037,0.0,0.7917641120491775,0.3441550073724169,0.5946094389587465,0.0855614973262032,0.097651550813327,34654.5,-1867.0,0.033170946024526,-552.0,22.0,0.38505,22.0,-19119,-763.0,75.0,1044724.5,936000.0,,-26.0,0.0,0.7807147262756996,15831.0,17201.7,19488.042,-2641,184.0,0.0,2782773.225,1,172017.0,16875.0,87000.0,2,168750.0,-26.866666666666667,59613.615,-195.0,0.2784810126582278,0.2784810126582278,0.4,2799648.225,187.0,1,-1156.235294117647,0,1,0.0,0.0,-898.6666666666666,-552.0,-1584.142857142857,89715.18987341772,7087500.0,63013.5,2470056540.313227,2724781697.162432,55.0,4.0,0.5368386887374229,0.0,478656.0,-2822.0,423499.1222222222,0.0,-216216.0,6.267379679144385,-2603.0,0.0,0.0,0.2,0.0,0.2,0.0,,,0.030755,0,0.1279,0.9841,-1579.2,1172.0,0.983957219251337,0.1157,0.1163,0.0352,-1.0,59613.615,19488.042,1061874.0,389187.0,1.3300170551449688,0.0,0.0,0.7909,-609.0,-1129.5,15.0,0.0,0.134,57339.0,270000.0,389187.0,172017.0,1718572.5,122755.17857142857,990000.0,0.2857142857142857,0.0,110.0,0.7142857142857143,-606.0,0.0,-2064.0,-1450.25,59613.615,172017.0
32,259257,400038,0.0,0.3665583806030833,,,1.25,0.0285840414965235,10786.5,-259.0,0.048624634858812,,9.0,0.19975,9.0,-9061,,13.0,221832.0,175500.0,,-94.0,0.0,0.9744857643453824,17590.5,,5532.7725,-1718,11.0,,90613.08,0,,37936.125,,2,,-7.923076923076923,14740.83,,,,0.5,128549.205,16.0,1,-247.9375,0,1,0.0,,,,,,,,,,56.0,,,,,,,,-3967.0,16.4375,-425.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01885,0,,,-228.5,263.0,0.6875,,,,-1.0,7587.225,5532.7725,74758.5,45868.5,1.0049960874014323,0.9439754412893324,,,,,13.5,,,,,45868.5,,,,75132.0,,,18.0,,-32.0,,,,7587.225,
